index,cntry_name,cntry_iso,catalog_id,id_number,latitude,longitude,flr_volume,avg_temp,ellip,dtc_freq,clr_obs,flr_type,queue
2839,United States,USA,USA_UPS_2019_102.6621W_48.5888N_v0.2,830,48.588795,-102.662075,0.010804722,1926.92,1.28947,46.4052,306,upstream,True
2840,Turkmenistan,TKM,TKM_UPS_2015_62.5882E_39.1566N_v0.2,7847,39.156635,62.588219,0.010803049,1728.36,1.73069,54.4944,356,upstream,True
2841,United States,USA,USA_UPS_2015_99.1179W_28.4659N_v0.2,2579,28.465876,-99.117934,0.01078441,1911.06,4.1039,42.9787,235,upstream,True
2842,Ukraine,UKR,UKR_UPS_2015_35.7123E_49.9902N_v0.2,5431,49.990249,35.712313,0.010781063,1804.76,3.13205,58.0645,310,upstream,True
2843,Argentina,ARG,ARG_UPS_2015_68.1519W_53.3593S_v0.2,3950,-53.359329,-68.151939,0.010764391,1840.2,2.8592,26.9481,308,upstream,True
2844,Russian Federation,RUS,RUS_DNG_2015_68.4844E_58.2587N_v0.2,7027,58.258688,68.484393,0.010743345,1767.4,1.6015,32.1168,274,gpp,True
2845,Canada,CAN,CAN_UPS_2015_119.7712W_55.7686N_v0.2,85,55.768556,-119.771213,0.010729431,1766.37,4.48906,46.1538,286,upstream,True
2846,Nigeria,NGA,NGA_UPS_2015_05.2016E_5.8168N_v0.2,4880,5.816794,5.20156,0.010725469,1753.2,1.6015,21.0526,114,upstream,True
2847,Trinidad and Tobago,TTO,TTO_UPS_2015_61.2762W_10.2082N_v0.2,3682,10.208215,-61.276198,0.010724911,1932.6,2.07276,44.186,258,upstream,True
2848,United States,USA,USA_UPS_2015_149.8793W_70.2867N_v0.2,5,70.286661,-149.879316,0.010710587,1811.49,1.87968,64.759,332,upstream,True
2849,United States,USA,USA_UPS_2018_103.8536W_31.9071N_v0.2,1336,31.907134,-103.853648,0.010708033,1904.69,4.34029,45.9854,274,upstream,True
2850,Uzbekistan,UZB,UZB_UPS_2017_63.4633E_39.6201N_v0.2,7850,39.620137,63.463263,0.010706331,1755.41,1.6015,58.7013,385,upstream,True
2851,Thailand,THA,THA_UPS_2015_101.5898E_8.9349N_v0.2,9075,8.934937,101.589767,0.010703982,1765.18,3.40684,53.6,125,upstream,True
2852,United States,USA,USA_UPS_2016_101.9460W_31.6734N_v0.2,2169,31.673372,-101.946044,0.010703806,1843.57,1.6015,30.4348,299,upstream,True
2853,United States,USA,USA_UPS_2018_99.4495W_28.8629N_v0.2,2524,28.862914,-99.449491,0.010701341,1990.24,2.75957,52.2449,245,upstream,True
2854,United States,USA,USA_UPS_2019_103.9305W_32.0615N_v0.2,1272,32.061531,-103.930528,0.010700401,1869.2,1.64022,46.6192,281,upstream,True
2855,Russian Federation,RUS,RUS_UPS_2016_83.5920E_68.4165N_v0.2,7594,68.416523,83.591951,0.01069365,1828.83,1.6015,33.3333,282,upstream,True
2856,United States,USA,USA_UPS_2019_103.7900W_31.3840N_v0.2,1374,31.38402,-103.790048,0.010692388,1808.44,2.32594,20.7612,289,upstream,True
2857,Canada,CAN,CAN_UPS_2019_116.8761W_54.6592N_v0.2,178,54.659223,-116.876067,0.010689042,1854.54,2.01182,50.0,316,upstream,True
2858,United States,USA,USA_UPS_2015_96.3250W_32.1332N_v0.2,2965,32.133247,-96.325001,0.010688895,1816.54,1.63711,51.1111,270,upstream,True
2859,Oman,OMN,OMN_UPS_2015_56.4902E_19.3506N_v0.2,6903,19.350608,56.490223,0.010682408,1750.74,1.9293,63.3721,344,upstream,True
2860,Saudi Arabia,SAU,SAU_UPS_2015_49.1440E_24.6625N_v0.2,6331,24.662501,49.143994,0.010680882,1736.02,1.6015,40.7303,356,upstream,True
2861,Venezuela,VEN,VEN_UPS_2015_63.5081W_9.6918N_v0.2,3634,9.691827,-63.508123,0.010680882,2074.22,1.6015,43.29,231,upstream,True
2862,Kuwait,KWT,KWT_UPS_2015_47.7242E_29.8979N_v0.2,6198,29.897894,47.724241,0.010677594,1750.13,1.30467,48.5255,373,upstream,True
2863,Russian Federation,RUS,RUS_DNG_2015_77.5548E_62.1904N_v0.2,7417,62.190421,77.554843,0.01067008,1794.39,1.87951,61.6162,297,gpp,True
2864,Iran,IRN,IRN_UPS_2015_49.3654E_31.0765N_v0.2,6394,31.076482,49.365442,0.010660423,1690.71,0.581941,73.4286,350,upstream,True
2865,Russian Federation,RUS,RUS_UPS_2018_45.6933E_51.4652N_v0.2,5511,51.465186,45.693293,0.010655932,1716.24,0.868998,76.0456,263,upstream,True
2866,Oman,OMN,OMN_UPS_2018_57.3232E_21.7289N_v0.2,6930,21.728854,57.323172,0.010655256,1807.79,1.28687,66.9516,351,upstream,True
2867,Iran,IRN,IRN_UPS_2015_52.2680E_27.9068N_v0.2,6652,27.906847,52.268045,0.010633007,1862.65,3.13679,57.5758,330,upstream,True
2868,Russian Federation,RUS,RUS_UPS_2015_143.0683E_52.1838N_v0.2,9531,52.183757,143.068342,0.010615835,1778.11,1.60426,56.5972,288,upstream,True
2869,Colombia,COL,COL_UPS_2017_73.5902W_8.0330N_v0.2,3454,8.032999,-73.590213,0.010599398,1923.9,1.60687,62.7273,110,upstream,True
2870,Nigeria,NGA,NGA_UPS_2015_06.3593E_5.0249N_v0.2,4926,5.024891,6.359269,0.010596404,1779.69,1.43826,33.3333,129,upstream,True
2871,United States,USA,USA_UPS_2015_103.5396W_32.2405N_v0.2,1603,32.240468,-103.539586,0.010591678,1864.41,2.38908,39.322,295,upstream,True
2872,Nigeria,NGA,NGA_UPS_2018_06.5966E_5.4000N_v0.2,4938,5.4,6.596626,0.010590709,1654.15,1.6015,7.07965,113,upstream,True
2873,United States,USA,USA_UPS_2015_103.2260W_47.7141N_v0.2,542,47.714107,-103.226032,0.010581933,1925.09,1.61111,34.9481,289,upstream,True
